"","site","group","year","var","estimate","MOE","diff","statsig_90per_value","statsig_90per","statsig_95per_value","statsig_95per"
"1164","Ontario","Control",2018,"commute_car_alone_per",77.2112546730504,1.30076153989959,0.941464211056114,0.470902201196814,"nonsignificant",0.561074963128119,"nonsignificant"
"1165","Ontario","TCC",2013,"commute_car_carpool_per",17.6362318032238,2.47878184476304,0,0,NA,0,NA
"1166","Ontario","Control",2013,"commute_car_carpool_per",17.4715530094954,1.39989794322797,-0.933752717506909,0.0951594424617528,"nonsignificant",0.113381463358684,"nonsignificant"
"1167","Ontario","TCC",2014,"commute_car_carpool_per",17.7750650177804,2.17566635627097,0,0,NA,0,NA
"1168","Ontario","Control",2014,"commute_car_carpool_per",16.4175173888123,1.3364148794255,-7.63737082036059,0.87460684701727,"nonsignificant",1.04208475389292,"nonsignificant"
"1169","Ontario","TCC",2015,"commute_car_carpool_per",17.0514357183803,2.01312010891538,0,0,NA,0,NA
"1170","Ontario","Control",2015,"commute_car_carpool_per",15.0854030372103,1.19082913904445,-11.530012566923,1.38271963159135,"nonsignificant",1.64749573125778,"nonsignificant"
"1171","Ontario","TCC",2016,"commute_car_carpool_per",16.5411298315164,1.90441148428838,0,0,NA,0,NA
"1172","Ontario","Control",2016,"commute_car_carpool_per",14.845800062075,1.16111673586128,-10.2491775755921,1.2503299418517,"nonsignificant",1.48975482433394,"nonsignificant"
"1173","Ontario","TCC",2017,"commute_car_carpool_per",14.8763894212342,1.7407965225376,0,0,NA,0,NA
"1174","Ontario","Control",2017,"commute_car_carpool_per",13.7505882352941,1.06932786775845,-7.56770446149475,0.906483671428568,"nonsignificant",1.08006565106383,"nonsignificant"
"1175","Ontario","TCC",2018,"commute_car_carpool_per",14.8284039554342,1.88065234588029,0,0,NA,0,NA
"1176","Ontario","Control",2018,"commute_car_carpool_per",13.0465009510068,1.03484507675906,-12.0168226451267,1.36554227991842,"nonsignificant",1.62702909947727,"nonsignificant"
"1177","Ontario","TCC",2013,"commute_transit_per",2.09158346812427,0.815329483535158,0,0,NA,0,NA
"1178","Ontario","Control",2013,"commute_transit_per",2.67283999058307,0.514297430214878,27.7902618431034,0.991891530703419,"nonsignificant",1.18182820679556,"nonsignificant"
"1179","Ontario","TCC",2014,"commute_transit_per",2.3087946499655,0.802117738471217,0,0,NA,0,NA
"1180","Ontario","Control",2014,"commute_transit_per",2.44450296655461,0.482614513705015,5.87788596058732,0.238475392424089,"nonsignificant",0.284140893101042,"nonsignificant"
"1181","Ontario","TCC",2015,"commute_transit_per",3.20496117567356,0.973422991375385,0,0,NA,0,NA
"1182","Ontario","Control",2015,"commute_transit_per",2.56061099434593,0.4959855921202,-20.1047733812941,0.970212389058439,"nonsignificant",1.15599774015474,"nonsignificant"
"1183","Ontario","TCC",2016,"commute_transit_per",2.88404360753221,0.852026083783848,0,0,NA,0,NA
"1184","Ontario","Control",2016,"commute_transit_per",2.36590389661691,0.472343368899833,-17.9657377427332,0.874916686927332,"nonsignificant",1.04245392484959,"nonsignificant"
"1185","Ontario","TCC",2017,"commute_transit_per",2.86987351475661,0.870491534908056,0,0,NA,0,NA
"1186","Ontario","Control",2017,"commute_transit_per",2.27495798319328,0.450867801634676,-20.7296777542403,0.998277058246696,"nonsignificant",1.18943649493223,"nonsignificant"
"1187","Ontario","TCC",2018,"commute_transit_per",2.50123048011097,0.834978149436513,0,0,NA,0,NA
"1188","Ontario","Control",2018,"commute_transit_per",2.44638289499574,0.486687253527714,-2.19282411402554,0.0933550153976408,"nonsignificant",0.111231507707827,"nonsignificant"
"1189","Ontario","TCC",2013,"commute_walk_per",2.30910814880919,1.51526304236905,0,0,NA,0,NA
"1190","Ontario","Control",2013,"commute_walk_per",1.5396688377933,0.415354100161467,-33.3219261043574,0.8056011741341,"nonsignificant",0.959865228755523,"nonsignificant"
"1191","Ontario","TCC",2014,"commute_walk_per",2.25571891088583,1.37547445894952,0,0,NA,0,NA
"1192","Ontario","Control",2014,"commute_walk_per",1.50573946989296,0.388274982932632,-33.2479121123454,0.863205701760915,"nonsignificant",1.02850041060875,"nonsignificant"
"1193","Ontario","TCC",2015,"commute_walk_per",1.69888998905623,0.607844142661176,0,0,NA,0,NA
"1194","Ontario","Control",2015,"commute_walk_per",1.6029720848998,0.395867490265325,-5.64591614373566,0.217518457749099,"nonsignificant",0.259170928381905,"nonsignificant"
"1195","Ontario","TCC",2016,"commute_walk_per",1.46184340931615,0.548176448425091,0,0,NA,0,NA
"1196","Ontario","Control",2016,"commute_walk_per",1.53494540221777,0.368063222404835,5.00067192120206,0.182124274705198,"nonsignificant",0.216999135818959,"nonsignificant"
"1197","Ontario","TCC",2017,"commute_walk_per",1.28401686469912,0.599227178328289,0,0,NA,0,NA
"1198","Ontario","Control",2017,"commute_walk_per",1.17243697478992,0.347913250099463,-8.68990844098833,0.264897805800814,"nonsignificant",0.315622917549906,"nonsignificant"
"1199","Ontario","TCC",2018,"commute_walk_per",1.09177144391248,0.448820168722213,0,0,NA,0,NA
"1200","Ontario","Control",2018,"commute_walk_per",1.2736931855447,0.344540439572207,16.6629877202395,0.528902162332654,"nonsignificant",0.630181299800609,"nonsignificant"
"1201","Ontario","TCC",2013,"commute_bike_per",1.52267276479447,1.00709727449477,0,0,NA,0,NA
"1202","Ontario","Control",2013,"commute_bike_per",0.357843521933611,0.181871132796674,-76.4989871620963,1.87235436726718,"significant",2.23089030993537,"significant"
"1203","Ontario","TCC",2014,"commute_bike_per",1.0349769120535,0.784699899013771,0,0,NA,0,NA
"1204","Ontario","Control",2014,"commute_bike_per",0.381082211516119,0.177694729405425,-63.1796412965375,1.33693739597171,"nonsignificant",1.59294668456204,"nonsignificant"
"1205","Ontario","TCC",2015,"commute_bike_per",0.370003647923289,0.274057820245751,0,0,NA,0,NA
"1206","Ontario","Control",2015,"commute_bike_per",0.411473905449809,0.177325210622612,11.2080672067097,0.208988311129331,"nonsignificant",0.249007349430692,"nonsignificant"
"1207","Ontario","TCC",2016,"commute_bike_per",0.31219028741328,0.260176287067328,0,0,NA,0,NA
"1208","Ontario","Control",2016,"commute_bike_per",0.36257441945769,0.163049820820152,16.1389172167649,0.269933592450537,"nonsignificant",0.321623003770852,"nonsignificant"
"1209","Ontario","TCC",2017,"commute_bike_per",0.359333077807589,0.275073084119106,0,0,NA,0,NA
"1210","Ontario","Control",2017,"commute_bike_per",0.454453781512605,0.179619129020284,26.4714577030812,0.476292149355409,"nonsignificant",0.567497029019211,"nonsignificant"
"1211","Ontario","TCC",2018,"commute_bike_per",0.34900890420153,0.250117332985013,0,0,NA,0,NA
"1212","Ontario","Control",2018,"commute_bike_per",0.464353643339673,0.190106456971452,33.0492253204918,0.603958360718663,"nonsignificant",0.719609961707343,"nonsignificant"
"1213","Ontario","TCC",2013,"commute_other_per",1.10993362708461,0.673280571856339,0,0,NA,0,NA
"1214","Ontario","Control",2013,"commute_other_per",0.57600251118261,0.201362854882333,-48.1047787789296,1.24983293586816,"nonsignificant",1.48916264699185,"nonsignificant"
"1215","Ontario","TCC",2014,"commute_other_per",0.822673955734834,0.59509689714022,0,0,NA,0,NA
"1216","Ontario","Control",2014,"commute_other_per",0.64133347791737,0.213433456654182,-22.0428125326376,0.47184217599026,"nonsignificant",0.562194933094778,"nonsignificant"
"1217","Ontario","TCC",2015,"commute_other_per",0.880712908437125,0.690692775675422,0,0,NA,0,NA
"1218","Ontario","Control",2015,"commute_other_per",0.528403540451733,0.183970105096654,-40.0027482974656,0.810814488448493,"nonsignificant",0.966076837300332,"nonsignificant"
"1219","Ontario","TCC",2016,"commute_other_per",0.708622398414272,0.521522901104456,0,0,NA,0,NA
"1220","Ontario","Control",2016,"commute_other_per",0.802742586270139,0.222544570068123,13.2821356009189,0.27305488096673,"nonsignificant",0.3253419858327,"nonsignificant"
"1221","Ontario","TCC",2017,"commute_other_per",0.84802606362591,0.624214277267056,0,0,NA,0,NA
"1222","Ontario","Control",2017,"commute_other_per",0.892773109243697,0.240030988820784,5.27661206855624,0.110065458084271,"nonsignificant",0.13114182239828,"nonsignificant"
"1223","Ontario","TCC",2018,"commute_other_per",0.876996733634615,0.711924876469284,0,0,NA,0,NA
"1224","Ontario","Control",2018,"commute_other_per",0.981176624909818,0.260512556170793,11.8791652556609,0.226062101005994,"nonsignificant",0.269350588432674,"nonsignificant"
"1225","Pacoima","TCC",2013,"Pop_tot",52983,1768.14648714409,0,0,NA,0,NA
"1226","Pacoima","Control",2013,"Pop_tot",134587,2474.06548013588,154.019213710058,44.1437160525373,"significant",52.5967680625976,"significant"
"1227","Pacoima","TCC",2014,"Pop_tot",54157,1839.61871049411,0,0,NA,0,NA
"1228","Pacoima","Control",2014,"Pop_tot",135167,2394.72106935234,149.58361799952,44.1299709195297,"significant",52.5803908828439,"significant"
"1229","Pacoima","TCC",2015,"Pop_tot",54874,1597.43043667009,0,0,NA,0,NA
"1230","Pacoima","Control",2015,"Pop_tot",135034,2291.85208946825,146.080110799286,47.2013788431536,"significant",56.2399407492894,"significant"
"1231","Pacoima","TCC",2016,"Pop_tot",55391,1548.02616256961,0,0,NA,0,NA
"1232","Pacoima","Control",2016,"Pop_tot",137283,2271.79378465564,147.843512483978,49.0027277649866,"significant",58.386228826367,"significant"
"1233","Pacoima","TCC",2017,"Pop_tot",57027,1600.68672762661,0,0,NA,0,NA
"1234","Pacoima","Control",2017,"Pop_tot",138508,2270.0660783334,142.881442123906,48.2550850708275,"significant",57.4954205099221,"significant"
"1235","Pacoima","TCC",2018,"Pop_tot",56191,1581.15179536944,0,0,NA,0,NA
"1236","Pacoima","Control",2018,"Pop_tot",138268,2361.56833481481,146.067875638447,47.5073819980232,"significant",56.6045402529638,"significant"
"1237","Pacoima","TCC",2013,"Hisp_per",90.9857878942302,1.63231413248459,0,0,NA,0,NA
"1238","Pacoima","Control",2013,"Hisp_per",83.0548269892337,1.10420036565423,-8.71670300224925,6.62015920245238,"significant",7.88784926249645,"significant"
"1239","Pacoima","TCC",2014,"Hisp_per",90.3779751463338,1.78862728235205,0,0,NA,0,NA
"1240","Pacoima","Control",2014,"Hisp_per",83.4530617680351,1.06286167682382,-7.66216920337767,5.47511634135934,"significant",6.52354287481112,"significant"
"1241","Pacoima","TCC",2015,"Hisp_per",90.9228414185224,1.45914288782906,0,0,NA,0,NA
"1242","Pacoima","Control",2015,"Hisp_per",83.1501695869188,0.991769108280278,-8.5486459841544,7.24715127960198,"significant",8.63490365229172,"significant"
"1243","Pacoima","TCC",2016,"Hisp_per",90.7060713834377,1.30024419085895,0,0,NA,0,NA
"1244","Pacoima","Control",2016,"Hisp_per",83.1195413853135,0.915388012987164,-8.36386129662038,7.84822737277715,"significant",9.35107942288341,"significant"
"1245","Pacoima","TCC",2017,"Hisp_per",91.2795693268101,1.30530839547948,0,0,NA,0,NA
"1246","Pacoima","Control",2017,"Hisp_per",83.0825656279782,0.955954380351359,-8.98010777141601,8.33417962984447,"significant",9.93008636747426,"significant"
"1247","Pacoima","TCC",2018,"Hisp_per",90.9362709330676,1.4715149540001,0,0,NA,0,NA
"1248","Pacoima","Control",2018,"Hisp_per",83.2296699163942,1.05573198014681,-8.47472734212476,6.9999789954806,"significant",8.34040050525348,"significant"
"1249","Pacoima","TCC",2013,"NonHisp_whit_per",2.98397599229942,0.601207378832384,0,0,NA,0,NA
"1250","Pacoima","Control",2013,"NonHisp_whit_per",6.99696107350636,0.629333636230173,134.484496241358,7.58470922763367,"significant",9.03710035632948,"significant"
"1251","Pacoima","TCC",2014,"NonHisp_whit_per",3.13902173310929,0.64208361831806,0,0,NA,0,NA
"1252","Pacoima","Control",2014,"NonHisp_whit_per",7.25324968372458,0.618593714590637,131.06720183616,7.5908416193422,"significant",9.04440703581198,"significant"
"1253","Pacoima","TCC",2015,"NonHisp_whit_per",2.95586252141269,0.551254533973914,0,0,NA,0,NA
"1254","Pacoima","Control",2015,"NonHisp_whit_per",7.53513929825081,0.592146948484028,154.921845778184,9.31111043665435,"significant",11.0940890309073,"significant"
"1255","Pacoima","TCC",2016,"NonHisp_whit_per",2.82897943709267,0.515552809976646,0,0,NA,0,NA
"1256","Pacoima","Control",2016,"NonHisp_whit_per",7.32865686210237,0.615920336262076,159.056561741361,9.21543988942911,"significant",10.9800985916602,"significant"
"1257","Pacoima","TCC",2017,"NonHisp_whit_per",3.01085450751398,0.485080141546548,0,0,NA,0,NA
"1258","Pacoima","Control",2017,"NonHisp_whit_per",7.54469055939007,0.571033557294118,150.583033506312,9.95411023832073,"significant",11.8602164541694,"significant"
"1259","Pacoima","TCC",2018,"NonHisp_whit_per",2.947091171184,0.55781457162372,0,0,NA,0,NA
"1260","Pacoima","Control",2018,"NonHisp_whit_per",7.8087482280788,0.549314186214518,164.964596427522,10.2153743960517,"significant",12.1715099186999,"significant"
"1261","Pacoima","TCC",2013,"NonHisp_color_all_per",6.03023611347036,0.954072514218864,0,0,NA,0,NA
"1262","Pacoima","Control",2013,"NonHisp_color_all_per",9.94821193725991,0.738739721532486,64.9721793652088,5.34131693033516,"significant",6.36412229997381,"significant"
"1263","Pacoima","TCC",2014,"NonHisp_color_all_per",6.4830031205569,1.14387587829747,0,0,NA,0,NA
"1264","Pacoima","Control",2014,"NonHisp_color_all_per",9.29368854824033,0.642398654092536,43.3546826280408,3.52428930790024,"significant",4.19915321792369,"significant"
"1265","Pacoima","TCC",2015,"NonHisp_color_all_per",6.12129606006488,0.925361419333081,0,0,NA,0,NA
"1266","Pacoima","Control",2015,"NonHisp_color_all_per",9.31469111483034,0.648174396492293,52.1686097752903,4.64965899738664,"significant",5.54001923092876,"significant"
"1267","Pacoima","TCC",2016,"NonHisp_color_all_per",6.46494917946959,0.880404796986792,0,0,NA,0,NA
"1268","Pacoima","Control",2016,"NonHisp_color_all_per",9.55180175258408,0.680358603312463,47.7475149057204,4.56374522720048,"significant",5.43765388772823,"significant"
"1269","Pacoima","TCC",2017,"NonHisp_color_all_per",5.70957616567591,0.832754961197185,0,0,NA,0,NA
"1270","Pacoima","Control",2017,"NonHisp_color_all_per",9.37274381263176,0.658606405950416,64.1583112416927,5.67562745101037,"significant",6.76244972886342,"significant"
"1271","Pacoima","TCC",2018,"NonHisp_color_all_per",6.11663789574843,0.851484135136119,0,0,NA,0,NA
"1272","Pacoima","Control",2018,"NonHisp_color_all_per",8.96158185552695,0.593889402223455,46.5115641675632,4.50800782817067,"significant",5.37124336973527,"significant"
"1273","Pacoima","TCC",2013,"NonHisp_color_other_per",0.468074665458732,0.21654552116501,0,0,NA,0,NA
"1274","Pacoima","Control",2013,"NonHisp_color_other_per",0.682829693804008,0.173379697147741,45.8805067210393,1.27349700313055,"nonsignificant",1.51735813138959,"nonsignificant"
"1275","Pacoima","TCC",2014,"NonHisp_color_other_per",0.417305242166294,0.199429319768481,0,0,NA,0,NA
"1276","Pacoima","Control",2014,"NonHisp_color_other_per",0.765719443355257,0.180711019127874,83.4914508574807,2.12964358824275,"significant",2.53744767960839,"significant"
"1277","Pacoima","TCC",2015,"NonHisp_color_other_per",0.615956555016948,0.27833290020029,0,0,NA,0,NA
"1278","Pacoima","Control",2015,"NonHisp_color_other_per",0.767214183094628,0.208703402122512,24.5565416660787,0.715225987307153,"nonsignificant",0.852184155089374,"nonsignificant"
"1279","Pacoima","TCC",2016,"NonHisp_color_other_per",0.651730425520391,0.284513895267482,0,0,NA,0,NA
"1280","Pacoima","Control",2016,"NonHisp_color_other_per",0.866822549041032,0.198527098855099,33.0032349416393,1.01987563629147,"nonsignificant",1.21517097090047,"nonsignificant"
"1281","Pacoima","TCC",2017,"NonHisp_color_other_per",0.489241938029355,0.245971199899846,0,0,NA,0,NA
"1282","Pacoima","Control",2017,"NonHisp_color_other_per",0.848326450457735,0.193330468692729,73.3961021156031,1.88807360511238,"significant",2.24961961460198,"significant"
"1283","Pacoima","TCC",2018,"NonHisp_color_other_per",0.533893328113043,0.231919410104848,0,0,NA,0,NA
"1284","Pacoima","Control",2018,"NonHisp_color_other_per",0.951774814129083,0.224026987973791,78.2705952690909,2.13184284430216,"significant",2.54006806980683,"significant"
"1285","Pacoima","TCC",2013,"NonHisp_blac_per",3.50112300171753,0.769321913469459,0,0,NA,0,NA
"1286","Pacoima","Control",2013,"NonHisp_blac_per",2.33157734402283,0.383337143081187,-33.404872011665,2.23830152141297,"significant",2.66691245104524,"significant"
"1287","Pacoima","TCC",2014,"NonHisp_blac_per",3.41230127222704,0.890450230419993,0,0,NA,0,NA
"1288","Pacoima","Control",2014,"NonHisp_blac_per",2.31639379434329,0.379867064110689,-32.11637515138,1.86218795754471,"significant",2.21877714090433,"significant"
"1289","Pacoima","TCC",2015,"NonHisp_blac_per",3.25472901556293,0.750960943361545,0,0,NA,0,NA
"1290","Pacoima","Control",2015,"NonHisp_blac_per",2.39124961120903,0.376556011575817,-26.5299937483291,1.69081664040934,"significant",2.01459003963666,"significant"
"1291","Pacoima","TCC",2016,"NonHisp_blac_per",3.03659439259085,0.652977762261134,0,0,NA,0,NA
"1292","Pacoima","Control",2016,"NonHisp_blac_per",2.5298106830416,0.409073797751381,-16.6892131127484,1.08192516556044,"nonsignificant",1.28910232492308,"nonsignificant"
"1293","Pacoima","TCC",2017,"NonHisp_blac_per",2.48128079681554,0.537044801219619,0,0,NA,0,NA
"1294","Pacoima","Control",2017,"NonHisp_blac_per",2.28795448638346,0.365581761742098,-7.79139187633253,0.489515099618924,"nonsignificant",0.583252033588505,"nonsignificant"
"1295","Pacoima","TCC",2018,"NonHisp_blac_per",2.77268601733374,0.604222755992531,0,0,NA,0,NA
"1296","Pacoima","Control",2018,"NonHisp_blac_per",2.05976798680823,0.333091754392742,-25.7121803936193,1.69975349105371,"significant",2.02523820210655,"significant"
"1297","Pacoima","TCC",2013,"NonHisp_asia_per",2.06103844629409,0.542589845349731,0,0,NA,0,NA
"1298","Pacoima","Control",2013,"NonHisp_asia_per",6.93380489943308,0.619878246888022,236.422880024417,9.7301084808246,"significant",11.5933207431102,"significant"
"1299","Pacoima","TCC",2014,"NonHisp_asia_per",2.65339660616356,0.709574397948451,0,0,NA,0,NA
"1300","Pacoima","Control",2014,"NonHisp_asia_per",6.21157531054177,0.499088676854864,134.099014678504,6.74707881193557,"significant",8.03907262698706,"significant"
"1301","Pacoima","TCC",2015,"NonHisp_asia_per",2.250610489485,0.484727891044156,0,0,NA,0,NA
"1302","Pacoima","Control",2015,"NonHisp_asia_per",6.15622732052668,0.497187811351176,173.535885009378,9.25254841357974,"significant",11.0243130034142,"significant"
"1303","Pacoima","TCC",2016,"NonHisp_asia_per",2.77662436135834,0.536481319456259,0,0,NA,0,NA
"1304","Pacoima","Control",2016,"NonHisp_asia_per",6.15516852050145,0.518592080307,121.678114121649,7.44844144440853,"significant",8.874738742274,"significant"
"1305","Pacoima","TCC",2017,"NonHisp_asia_per",2.73905343083101,0.600150907101823,0,0,NA,0,NA
"1306","Pacoima","Control",2017,"NonHisp_asia_per",6.23646287579057,0.523938829561813,127.686791560633,7.22155168206441,"significant",8.60440200416186,"significant"
"1307","Pacoima","TCC",2018,"NonHisp_asia_per",2.81005855030165,0.569318962133605,0,0,NA,0,NA
"1308","Pacoima","Control",2018,"NonHisp_asia_per",5.95003905458964,0.450904833106637,111.740750168744,7.11224373913188,"significant",8.47416275300819,"significant"
"1309","Pacoima","TCC",2013,"NonHisp_PI_per",0.0245361719796916,0.0599471483308263,0,0,NA,0,NA
"1310","Pacoima","Control",2013,"NonHisp_PI_per",0.0482958978207405,0.0489407145573995,96.8355041720225,0.505051260851595,"nonsignificant",0.601763204418921,"nonsignificant"
"1311","Pacoima","TCC",2014,"NonHisp_PI_per",0.0443156009380136,0.0783687088252626,0,0,NA,0,NA
"1312","Pacoima","Control",2014,"NonHisp_PI_per",0.0680639505204673,0.0507864417127007,53.5891403473728,0.418329271565005,"nonsignificant",0.498434876758304,"nonsignificant"
"1313","Pacoima","TCC",2015,"NonHisp_PI_per",0,0.0379207858852732,NA,0,NA,0,NA
"1314","Pacoima","Control",2015,"NonHisp_PI_per",0.0829420738480679,0.0637452741904469,Inf,1.83951090082343,"significant",2.19175766906622,"significant"
"1315","Pacoima","TCC",2016,"NonHisp_PI_per",0,0.0375668466839104,NA,0,NA,0,NA
"1316","Pacoima","Control",2016,"NonHisp_PI_per",0.077941187182681,0.0589161039152,Inf,1.83492086996922,"significant",2.18628869613354,"significant"
"1317","Pacoima","TCC",2017,"NonHisp_PI_per",0,0.0364891227781311,NA,0,NA,0,NA
"1318","Pacoima","Control",2017,"NonHisp_PI_per",0.0440407774280186,0.0401202676889751,Inf,1.33587732116385,"nonsignificant",1.59168361670586,"nonsignificant"
"1319","Pacoima","TCC",2018,"NonHisp_PI_per",0,0.0370320016491695,NA,0,NA,0,NA
"1320","Pacoima","Control",2018,"NonHisp_PI_per",0.0556889518905314,0.0447310806629781,Inf,1.57752333073177,"nonsignificant",1.87960226640381,"nonsignificant"
"1321","Pacoima","TCC",2013,"NonHisp_AI_per",0.0339731612026499,0.0580705165254568,0,0,NA,0,NA
"1322","Pacoima","Control",2013,"NonHisp_AI_per",0.0958487818288542,0.0564513351157726,182.130889313232,1.25680732531564,"nonsignificant",1.49747255782289,"nonsignificant"
"1323","Pacoima","TCC",2014,"NonHisp_AI_per",0.0627804346621859,0.0667463809546322,0,0,NA,0,NA
"1324","Pacoima","Control",2014,"NonHisp_AI_per",0.10727470462465,0.0617982467730232,70.8728287752101,0.80465466762146,"nonsignificant",0.958737476314931,"nonsignificant"
"1325","Pacoima","TCC",2015,"NonHisp_AI_per",0.0619601268360243,0.0707680099270302,0,0,NA,0,NA
"1326","Pacoima","Control",2015,"NonHisp_AI_per",0.0681309892323415,0.042776619090432,9.9594089157502,0.122757713985426,"nonsignificant",0.146264510280507,"nonsignificant"
"1327","Pacoima","TCC",2016,"NonHisp_AI_per",0.0848513296383889,0.0764298622633932,0,0,NA,0,NA
"1328","Pacoima","Control",2016,"NonHisp_AI_per",0.0560885178791256,0.0365764943535154,-33.8978916203692,0.558411381292911,"nonsignificant",0.665341220263894,"nonsignificant"
"1329","Pacoima","TCC",2017,"NonHisp_AI_per",0.0999526540059971,0.0806719358093388,0,0,NA,0,NA
"1330","Pacoima","Control",2017,"NonHisp_AI_per",0.0620902763739279,0.0406238903904727,-37.8803124425266,0.689564617038755,"nonsignificant",0.821608905407879,"nonsignificant"
"1331","Pacoima","TCC",2018,"NonHisp_AI_per",0.138812265309391,0.101894282754881,0,0,NA,0,NA
"1332","Pacoima","Control",2018,"NonHisp_AI_per",0.0339919576474672,0.0268509067951936,-75.5122808696304,1.63637571499327,"nonsignificant",1.94972425616219,"nonsignificant"
"1333","Pacoima","TCC",2013,"NonHisp_two_per",0.375592171073741,0.198175846664707,0,0,NA,0,NA
"1334","Pacoima","Control",2013,"NonHisp_two_per",0.47478582626851,0.151827776726876,26.4099368501733,0.653608163806831,"nonsignificant",0.778767173897501,"nonsignificant"
"1335","Pacoima","TCC",2014,"NonHisp_two_per",0.265893605628081,0.172545685050296,0,0,NA,0,NA
"1336","Pacoima","Control",2014,"NonHisp_two_per",0.551909859655093,0.161297781513602,107.567932425978,1.9919680847202,"significant",2.37340878179428,"significant"
"1337","Pacoima","TCC",2015,"NonHisp_two_per",0.495681014688195,0.26328042106283,0,0,NA,0,NA
"1338","Pacoima","Control",2015,"NonHisp_two_per",0.578372854244116,0.19289453754185,16.6824706021752,0.416776308059897,"nonsignificant",0.496584537262856,"nonsignificant"
"1339","Pacoima","TCC",2016,"NonHisp_two_per",0.462168944413352,0.247640852553279,0,0,NA,0,NA
"1340","Pacoima","Control",2016,"NonHisp_two_per",0.636641099043582,0.174304345863042,37.7507309262618,0.947738281048827,"nonsignificant",1.12922007954754,"nonsignificant"
"1341","Pacoima","TCC",2017,"NonHisp_two_per",0.266540410682659,0.177852331595814,0,0,NA,0,NA
"1342","Pacoima","Control",2017,"NonHisp_two_per",0.605019204666878,0.168616511052861,126.989672266698,2.27192468657153,"significant",2.70697409463842,"significant"
"1343","Pacoima","TCC",2018,"NonHisp_two_per",0.224235197807478,0.122128602069623,0,0,NA,0,NA
"1344","Pacoima","Control",2018,"NonHisp_two_per",0.713831110596812,0.202489549965428,218.340348694805,3.4058863295009,"significant",4.05807732876703,"significant"
"1345","Pacoima","TCC",2013,"NonHisp_other_per",0.0339731612026499,0.0658331068532471,0,0,NA,0,NA
"1346","Pacoima","Control",2013,"NonHisp_other_per",0.0638991878859028,0.0471184465067626,88.0872595421549,0.608074661517395,"nonsignificant",0.724514490318598,"nonsignificant"
"1347","Pacoima","TCC",2014,"NonHisp_other_per",0.0443156009380136,0.0627895411526729,0,0,NA,0,NA
"1348","Pacoima","Control",2014,"NonHisp_other_per",0.0384709285550467,0.0321730666203209,-13.1887467601806,0.136274516990246,"nonsignificant",0.162369637264974,"nonsignificant"
"1349","Pacoima","TCC",2015,"NonHisp_other_per",0.0583154134927288,0.0782793349249909,0,0,NA,0,NA
"1350","Pacoima","Control",2015,"NonHisp_other_per",0.0377682657701023,0.0328463205653313,-35.2345057541064,0.398156851900583,"nonsignificant",0.474399653328354,"nonsignificant"
"1351","Pacoima","TCC",2016,"NonHisp_other_per",0.10471015146865,0.129436896758647,0,0,NA,0,NA
"1352","Pacoima","Control",2016,"NonHisp_other_per",0.0961517449356439,0.0696252417401705,-8.1734257977543,0.0957890817154999,"nonsignificant",0.114131671831234,"nonsignificant"
"1353","Pacoima","TCC",2017,"NonHisp_other_per",0.122748873340698,0.158550296927931,0,0,NA,0,NA
"1354","Pacoima","Control",2017,"NonHisp_other_per",0.13717619198891,0.0803161835230252,11.7535242935942,0.133531697826802,"nonsignificant",0.159101597410657,"nonsignificant"
"1355","Pacoima","TCC",2018,"NonHisp_other_per",0.170845864996174,0.177141257897944,0,0,NA,0,NA
"1356","Pacoima","Control",2018,"NonHisp_other_per",0.148262793994272,0.0851566430126976,-13.2183889861236,0.189009107273874,"nonsignificant",0.225202340581637,"nonsignificant"
"1357","Pacoima","TCC",2013,"bornFor_per",44.0726270690599,1.94035554226309,0,0,NA,0,NA
"1358","Pacoima","Control",2013,"bornFor_per",47.4436609776576,0.994211486980055,7.64881545026898,2.54346164397801,"significant",3.0305074906972,"significant"
"1359","Pacoima","TCC",2014,"bornFor_per",43.7413446091918,1.87642400257465,0,0,NA,0,NA
"1360","Pacoima","Control",2014,"bornFor_per",46.9005008618968,0.97423792831903,7.22235743077981,2.45797844512585,"significant",2.92865516866059,"significant"
"1361","Pacoima","TCC",2015,"bornFor_per",44.3361154645187,1.60881490783573,0,0,NA,0,NA
"1362","Pacoima","Control",2015,"bornFor_per",46.3342565576077,0.926961694558152,4.50680234872644,1.77026051738691,"significant",2.10924657390781,"significant"
"1363","Pacoima","TCC",2016,"bornFor_per",44.3519705367298,1.44991852721559,0,0,NA,0,NA
"1364","Pacoima","Control",2016,"bornFor_per",45.4440826613638,0.87349462794322,2.46237565415394,1.06133227216718,"nonsignificant",1.26456611151834,"nonsignificant"
"1365","Pacoima","TCC",2017,"bornFor_per",45.2925807073842,1.7248176744832,0,0,NA,0,NA
"1366","Pacoima","Control",2017,"bornFor_per",44.4746873826783,0.89292581780327,-1.80579978427378,0.692721605364289,"nonsignificant",0.825370423412769,"nonsignificant"
"1367","Pacoima","TCC",2018,"bornFor_per",44.5053478315033,1.68667051166252,0,0,NA,0,NA
"1368","Pacoima","Control",2018,"bornFor_per",44.5446524141522,0.920940255248461,0.0883142915718049,0.033644968149934,"nonsignificant",0.0400876216254532,"nonsignificant"
"1369","Pacoima","TCC",2013,"bornAs_per",1.9006096295038,0.441734432421086,0,0,NA,0,NA
"1370","Pacoima","Control",2013,"bornAs_per",5.94782557007735,0.489670887087933,212.943040893156,10.0954140809831,"significant",12.0285784794693,"significant"
